code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002402,和而泰,元器件,深圳,54.47,7.98,9.14,45.74,26.71,6.2,6.73,0.74,0.068,2.74,5.39,20100511,8.46,0.93,-4.21,2.69,19.81,8.4,93158.0
002017,东信和平,通信设备,广东,287.5,4.45,4.46,21.59,18.19,1.9,5.08,1.14,0.011000000000000001,3.13,3.89,20040713,3.6,0.81,-28.65,-42.61,27.32,2.61,68814.0
002484,江海股份,元器件,江苏,47.79,7.67,8.18,45.22,25.87,9.14,13.61,1.66,0.05,4.24,2.27,20100929,10.78,1.32,1.34,2.12,29.43,9.13,40040.0
300474,景嘉微,元器件,湖南,174.52,1.54,3.01,26.59,21.87,2.44,13.73,4.56,0.085,7.91,7.46,20160331,6.39,2.12,33.49,23.76,65.97,21.58,26619.0
000635,英 力 特,化工原料,宁夏,0.0,3.03,3.03,30.5,13.78,15.33,18.79,6.2,-0.063,8.76,0.81,19961120,3.58,1.18,-51.29,-251.91,12.26,-7.83,26020.0
002806,华锋股份,元器件,广东,0.0,1.06,1.76,19.48,7.59,3.05,8.34,4.73,-0.11199999999999999,7.26,1.59,20160726,2.57,1.46,-40.21,-563.0,16.98,-31.5,16860.0
601003,柳钢股份,普钢,广西,20.03,25.63,25.63,259.15,130.98,84.67,2.08,0.08,0.064,4.49,1.14,20070227,67.99,2.65,4.15,-57.15,6.16,1.54,51959.0
600715,文投控股,影视音像,辽宁,0.0,12.84,18.55,107.06,47.84,3.16,48.84,2.63,-0.091,3.36,0.77,19960701,-5.71,-0.31,-76.37,-5245.72,-66.68,-148.44,28917.0
300326,凯利泰,医疗保健,上海,92.23,7.14,7.23,37.6,18.6,2.36,7.76,1.07,0.07,3.89,6.6,20120613,12.36,1.71,-21.82,-30.79,59.45,22.31,17502.0
300716,国立科技,塑料,广东,0.0,0.95,1.6,20.17,12.05,5.99,4.56,2.85,-0.213,5.06,1.65,20171109,1.69,1.05,57.71,-496.69,4.34,-5.86,14861.0
300016,北陆药业,中成药,北京,41.6,3.72,4.95,19.32,6.03,3.56,1.81,0.37,0.054000000000000006,2.99,3.01,20091030,7.2,1.46,-27.08,-33.97,66.98,21.29,35173.0
002648,卫星石化,化工原料,浙江,93.78,10.38,10.66,197.95,61.84,39.43,41.67,3.91,0.038,8.73,1.62,20111228,36.83,3.46,-21.53,-81.68,13.64,2.43,42662.0
002343,慈文传媒,影视音像,浙江,0.0,4.73,4.75,25.31,23.0,0.3,8.52,1.79,-0.032,3.42,2.45,20100126,1.38,0.29,-99.08,-346.15,0.0,-1083.94,23388.0
002939,长城证券,证券,深圳,25.69,16.64,31.03,696.5,0.0,1.66,92.2,2.97,0.11900000000000001,5.57,2.2,20181026,26.05,0.84,41.84,26.52,0.0,25.55,98985.0
000555,神州信息,软件服务,深圳,127.37,9.41,9.7,94.9,65.39,4.79,23.24,2.4,0.03,5.43,2.85,19940408,19.26,1.99,-1.91,-13.68,15.68,1.39,65080.0
300825,阿尔特,汽车服务,北京,68.47,0.76,3.06,18.6,14.39,0.92,8.05,2.63,0.09,4.5,4.3,20200327,2.22,0.72,0.0,0.0,39.43,14.79,143894.0
300041,回天新材,化工原料,湖北,30.83,3.22,4.26,28.58,17.58,5.97,8.55,2.01,0.14,4.07,3.96,20100108,5.27,1.24,18.58,8.57,29.68,10.76,17147.0
002431,棕榈股份,建筑工程,广东,0.0,13.56,14.87,164.54,109.3,6.49,23.39,1.57,-0.151,2.93,0.88,20100610,2.88,0.19,-35.62,-35.92,-5.56,-79.17,80000.0
603590,康辰药业,化学制药,北京,44.09,0.83,1.6,31.22,20.27,2.98,9.82,6.14,0.201,17.37,2.05,20180827,15.08,9.42,-63.2,-34.45,91.38,45.44,15806.0
600882,妙可蓝多,乳制品,上海,293.15,4.07,4.09,29.55,12.79,6.02,18.25,4.46,0.025,3.44,8.45,19951206,-8.8,-2.15,32.66,319.1,35.17,2.57,12809.0
000791,甘肃电投,水力发电,甘肃,0.0,13.6,13.6,191.85,28.16,140.76,35.2,2.59,-0.027999999999999997,4.68,0.69,19971014,13.5,0.99,-9.28,-31.38,23.94,-11.75,56774.0
002199,东晶电子,元器件,浙江,0.0,2.43,2.43,4.77,2.75,1.79,5.16,2.12,-0.002,1.63,5.16,20071221,-3.82,-1.57,0.22,89.1,9.51,-1.21,23783.0
600579,克劳斯,化工机械,山东,0.0,4.1,8.83,160.36,67.21,15.63,50.23,5.69,-0.157,6.12,0.95,20020809,-7.04,-0.8,-5.21,-123.54,20.24,-6.34,31370.0
002420,*ST毅昌,塑料,广东,32.34,3.92,4.01,19.74,13.35,4.18,8.08,2.01,0.03,1.28,3.03,20100601,-7.26,-1.81,-36.35,62.78,11.84,1.87,20520.0
000657,中钨高新,小金属,海南,25.29,7.74,8.8,82.29,49.19,21.93,25.4,2.89,0.057999999999999996,3.81,1.53,19961205,-0.07,-0.01,-8.13,43.29,21.78,2.94,31200.0
000069,华侨城Ａ,旅游景点,深圳,15.81,70.35,82.03,4033.54,3213.68,158.63,51.88,0.63,0.102,8.25,0.78,19970910,520.15,6.34,-13.91,-30.01,64.78,12.31,109446.0
300287,飞利信,软件服务,北京,0.0,11.32,14.35,49.28,29.34,2.43,33.11,2.31,-0.002,2.65,1.71,20120201,-9.56,-0.67,-42.46,-116.91,28.22,-1.33,77657.0
603611,诺力股份,运输设备,浙江,20.52,2.65,2.68,50.59,34.44,5.57,6.97,2.61,0.25,6.23,3.23,20150128,7.92,2.96,70.61,18.07,20.27,6.28,13306.0
300593,新雷能,电气设备,北京,155.65,0.95,1.66,14.05,9.14,2.71,2.15,1.3,0.024,4.04,3.7,20170113,2.82,1.7,-41.65,-57.79,50.22,3.96,13470.0
000887,中鼎股份,橡胶,安徽,14.56,12.18,12.21,184.67,95.5,41.96,23.01,1.88,0.134,7.16,1.09,19981203,48.2,3.95,-5.5,-47.1,24.46,6.51,80956.0
002318,久立特材,特种钢,浙江,18.99,8.18,8.42,60.57,32.5,13.73,7.67,0.91,0.095,3.92,1.83,20091211,14.64,1.74,-19.98,10.83,25.72,9.83,47718.0
002429,兆驰股份,家用电器,深圳,25.69,44.96,45.27,223.11,159.69,21.51,1.1,0.02,0.044000000000000004,2.19,2.09,20100610,49.39,1.09,6.2,6.06,18.46,7.69,109930.0
603901,永创智能,专用机械,浙江,54.43,2.23,4.39,33.63,25.82,3.57,4.27,0.97,0.036000000000000004,3.02,2.6,20150529,4.66,1.06,-29.14,-20.17,32.86,5.51,29919.0
601258,ST庞大,汽车服务,河北,0.0,102.27,102.27,234.75,98.07,70.71,41.05,0.4,-0.015,1.01,1.3,20110428,-42.55,-0.42,-19.31,68.04,10.02,-4.32,277426.0
000816,ST慧业,农用机械,江苏,106.69,13.36,14.19,38.23,17.35,6.56,14.14,1.0,0.003,1.53,0.86,19970818,-7.92,-0.56,-32.39,40.39,10.59,1.8,99323.0
002550,千红制药,生物制药,江苏,0.0,9.05,12.8,27.83,19.64,5.55,0.31,0.02,-0.02,1.81,2.53,20110218,11.06,0.86,-60.22,-128.37,49.53,-17.38,55932.0
002533,金杯电工,电气设备,湖南,0.0,5.18,7.33,55.94,38.48,12.39,13.73,1.87,-0.017,4.26,1.39,20101231,9.69,1.32,-24.13,-133.25,14.49,-1.42,44542.0
000776,广发证券,证券,广东,12.72,59.19,76.21,4384.48,0.0,18.7,312.05,4.09,0.272,12.22,1.13,19970611,315.85,4.14,-21.23,-29.07,0.0,38.43,169861.0
300277,海联讯,软件服务,深圳,202.69,3.34,3.35,8.12,7.73,0.06,0.83,0.25,0.01,1.41,5.6,20111123,0.37,0.11,-38.71,75.49,22.93,13.97,14314.0
002896,中大力德,机械基件,浙江,38.9,0.34,0.8,10.22,4.66,4.95,3.23,4.04,0.131,8.02,2.55,20170829,2.13,2.67,-24.13,-26.72,30.17,8.76,9304.0
603269,海鸥股份,机械基件,江苏,0.0,0.59,0.91,16.06,12.44,1.39,2.26,2.47,-0.162,7.41,1.78,20170517,3.1,3.39,-71.06,-318.38,36.0,-41.95,7956.0
600242,中昌数据,软件服务,广东,0.0,4.13,4.57,16.71,7.07,0.02,21.0,4.6,-0.055999999999999994,1.32,5.01,20001207,-19.85,-4.35,-70.29,-453.52,3.43,-10.84,54920.0
300334,津膜科技,专用机械,天津,0.0,2.93,3.02,19.51,7.98,2.7,10.65,3.53,-0.287,2.47,3.48,20120705,-6.61,-2.19,-47.04,-292.57,32.49,-174.95,19218.0
002316,亚联发展,软件服务,深圳,0.0,2.93,3.93,28.7,13.61,3.39,1.91,0.49,-0.08,1.75,3.77,20091209,0.67,0.17,-23.76,-273.63,12.09,-4.37,34752.0
601020,华钰矿业,铅锌,西藏,431.03,5.23,5.24,45.19,4.86,8.17,3.7,0.71,0.005,3.91,2.03,20160316,10.25,1.96,875.51,-87.08,5.83,0.34,27021.0
002284,亚太股份,汽车配件,浙江,0.0,6.86,7.38,57.36,33.18,17.02,11.37,1.54,-0.043,3.3,1.4,20090828,4.44,0.6,-41.42,-648.36,13.43,-6.18,66679.0
300691,联合光电,元器件,广东,0.0,0.99,2.25,16.66,11.47,3.21,4.52,2.01,-0.044000000000000004,4.1,3.55,20170811,2.42,1.08,-34.0,-179.87,15.81,-6.47,13202.0
600618,氯碱化工,化工原料,上海,23.91,7.5,11.56,60.7,31.29,14.48,16.73,1.45,0.076,4.1,1.78,19921113,16.59,1.43,-20.71,-61.03,12.91,7.67,84853.0
603895,天永智能,专用机械,上海,74.19,0.33,1.08,12.47,11.07,0.67,3.78,3.49,0.067,5.47,3.64,20180122,0.88,0.81,-19.14,-35.02,30.43,8.85,9206.0
600099,林海股份,摩托车,江苏,0.0,2.19,2.19,6.41,4.64,1.26,2.03,0.93,-0.006999999999999999,2.2,2.71,19970704,0.3,0.14,-22.04,-1177.65,10.67,-1.25,14974.0
000738,航发控制,航空,江苏,41.55,11.46,11.46,80.24,48.9,21.52,27.1,2.37,0.08,5.0,2.65,19970626,17.64,1.54,15.55,35.99,32.63,12.89,81832.0
000970,中科三环,元器件,北京,202.4,10.65,10.65,65.56,47.15,10.8,4.32,0.41,0.011000000000000001,4.31,2.16,20000420,28.05,2.63,-18.78,-72.36,14.23,1.63,101532.0
300753,爱朋医疗,医疗保健,江苏,93.69,0.36,0.81,7.35,5.09,0.33,3.75,4.64,0.11,8.46,4.86,20181213,2.0,2.48,-46.67,-41.82,79.19,23.89,10099.0
600128,弘业股份,商贸代理,江苏,407.96,2.47,2.47,36.97,19.12,2.95,5.27,2.13,0.004,6.87,0.97,19970901,4.53,1.83,-27.26,120.77,9.08,0.17,28777.0
600540,新赛股份,种植业,新疆,303.48,4.71,4.71,13.57,5.72,3.8,8.08,1.72,0.004,1.43,3.26,20040107,-6.49,-1.38,-24.97,117.21,5.93,0.83,33934.0
600613,神奇制药,中成药,上海,102.32,4.79,5.34,36.04,18.73,4.23,9.69,1.81,0.016,4.9,1.36,19920820,10.26,1.92,-19.56,-63.44,49.55,2.53,49531.0
300673,佩蒂股份,饲料,浙江,91.11,0.47,1.47,14.83,8.24,2.09,5.97,4.07,0.08,7.05,4.15,20170711,2.56,1.75,48.74,91.66,20.24,4.88,8733.0
601628,中国人寿,保险,北京,11.55,208.24,282.65,38747.19,0.0,361.7,550.48,1.95,0.605,14.36,1.95,20070109,1875.68,6.64,8.18,-34.36,0.0,5.06,153554.0
600282,南钢股份,普钢,江苏,8.0,44.35,44.35,474.99,215.47,187.91,18.9,0.43,0.10400000000000001,3.88,0.86,20000919,97.35,2.2,-2.4,-44.88,11.62,4.0,124329.0
002423,中粮资本,多元金融,河南,25.86,5.03,23.04,739.22,394.22,0.89,96.55,4.19,0.084,7.19,1.2,20100603,38.51,1.67,4.23,-39.06,-24.96,165.75,21059.0
601881,中国银河,证券,北京,14.45,64.46,101.37,3673.57,0.0,2.66,250.23,2.47,0.17300000000000001,7.18,1.39,20170123,206.7,2.04,50.98,14.41,0.0,31.38,108816.0
300557,理工光科,电器仪表,湖北,0.0,0.55,0.56,8.75,7.11,0.24,1.98,3.56,-0.214,8.58,3.03,20161101,1.93,3.46,68.87,5.09,33.65,-70.27,8345.0
600704,物产中大,商贸代理,浙江,9.69,43.07,50.62,1134.26,814.46,71.46,68.77,1.36,0.12,4.7,0.99,19960606,101.52,2.01,-4.19,-32.72,2.37,0.88,81187.0
601225,陕西煤业,煤炭开采,陕西,7.79,100.0,100.0,1307.44,388.92,394.28,73.98,0.74,0.23600000000000002,6.1,1.2,20140128,394.84,3.95,27.28,-15.08,33.02,12.85,44377.0
601899,紫金矿业,黄金,福建,24.46,192.22,253.77,1396.78,322.93,435.31,186.15,0.73,0.040999999999999995,1.76,2.28,20080425,250.46,0.99,24.52,18.93,10.85,2.88,656754.0
300745,欣锐科技,汽车配件,深圳,0.0,0.64,1.15,13.93,10.88,1.19,6.06,5.29,-0.13,9.45,1.84,20180523,3.21,2.8,-67.25,-195.5,10.5,-28.55,13945.0
000895,双汇发展,食品,河南,24.27,8.82,33.19,312.16,190.21,104.11,12.5,0.38,0.441,5.41,7.92,19981210,114.91,3.46,47.03,13.82,16.96,8.33,56165.0
002132,恒星科技,钢加工,河南,139.39,12.52,12.56,46.51,22.64,13.74,11.82,0.94,0.005,2.17,1.23,20070427,2.98,0.24,-28.72,-60.88,14.25,1.22,50514.0
600641,万业企业,区域地产,上海,50.59,8.06,8.06,70.4,52.89,0.66,1.91,0.24,0.1,7.88,2.47,19930407,47.55,5.9,-32.03,-62.87,39.23,24.42,50034.0
002899,英派斯,文教休闲,山东,140.44,0.79,1.2,12.15,9.28,1.74,6.25,5.21,0.023,8.73,1.46,20170915,2.63,2.19,-21.47,16.93,30.03,1.93,14389.0
300252,金信诺,通信设备,深圳,0.0,4.11,5.78,52.54,28.83,6.76,11.47,1.99,-0.034,4.09,2.3,20110818,6.56,1.14,-26.82,-197.49,17.06,-4.55,31025.0
002339,积成电子,电气设备,山东,0.0,4.23,5.12,33.75,24.91,2.43,4.86,0.95,-0.11699999999999999,3.37,1.79,20100122,6.93,1.35,-37.81,-22.44,46.63,-41.83,44227.0
600036,招商银行,银行,深圳,7.93,206.29,252.2,77661.14,0.0,668.89,675.23,2.68,1.102,24.11,1.45,20020409,3492.23,13.85,11.44,10.12,0.0,36.28,387499.0
300630,普利制药,化学制药,海南,64.98,2.01,2.84,19.12,6.3,4.14,2.35,0.83,0.29,4.36,16.81,20170328,6.09,2.14,8.84,14.38,85.21,46.88,7810.0
000510,新金路,化工原料,四川,20.06,5.49,6.09,16.15,4.78,7.84,0.25,0.04,0.05,1.68,2.41,19930507,2.73,0.45,-17.97,16.91,17.73,6.5,53928.0
603700,宁水集团,电器仪表,浙江,46.11,0.79,1.56,16.18,14.55,0.86,5.58,3.57,0.212,8.17,4.78,20190122,4.68,2.99,0.47,32.58,34.55,14.01,8160.0
002462,嘉事堂,医药商业,北京,20.26,2.5,2.92,125.56,112.55,4.58,12.86,4.41,0.175,11.92,1.19,20100818,17.34,5.95,-16.33,-48.37,9.13,1.26,21885.0
300713,英可瑞,电气设备,深圳,0.0,0.64,1.43,9.7,6.87,0.58,3.58,2.5,-0.015,4.84,2.51,20171101,1.69,1.18,-52.75,-620.93,38.96,-8.01,11122.0
000679,*ST友谊,百货,辽宁,0.0,3.56,3.56,45.01,35.08,2.36,0.69,0.19,-0.192,1.52,1.78,19970124,-0.82,-0.23,-53.6,-10.99,13.63,-65.95,23192.0
000796,凯撒旅业,旅游服务,陕西,0.0,8.02,8.03,62.48,36.34,2.22,6.34,0.79,-0.08,2.9,3.02,19970703,7.59,0.95,-41.63,-312.41,16.32,-8.58,34844.0
603396,金辰股份,专用机械,辽宁,35.23,0.44,1.06,18.73,16.39,1.44,4.25,4.02,0.14400000000000002,8.91,2.28,20171018,3.64,3.44,-24.57,-35.59,39.87,9.55,7864.0
603040,新坐标,机械基件,浙江,20.8,0.79,0.79,9.15,5.61,1.52,2.66,3.34,0.342,10.27,2.77,20170209,4.37,5.49,-20.29,-2.22,63.4,42.76,5809.0
601208,东材科技,化工原料,四川,39.4,6.27,6.27,33.98,13.24,12.96,12.6,2.01,0.039,3.75,1.62,20110520,4.69,0.75,1.59,891.77,24.04,6.17,37063.0
300624,万兴科技,软件服务,西藏,52.7,0.5,0.81,9.21,5.71,1.42,3.59,4.42,0.41,9.43,8.97,20180118,3.17,3.9,14.76,25.17,96.98,16.54,15162.0
300666,江丰电子,元器件,浙江,183.72,0.94,2.19,15.04,8.32,3.83,2.19,1.0,0.076,3.26,17.25,20170615,2.42,1.11,43.34,55.65,33.76,7.0,35733.0
600163,中闽能源,新型电力,福建,18.01,9.99,16.89,90.38,19.24,39.71,23.59,1.4,0.047,1.86,1.83,19980602,-10.04,-0.59,17.78,37.55,64.25,36.02,27977.0
002673,西部证券,证券,陕西,28.08,35.02,35.02,509.1,0.0,1.54,95.01,2.71,0.07200000000000001,5.12,1.59,20120503,20.56,0.59,-30.95,-56.41,0.0,27.58,188564.0
300114,中航电测,元器件,陕西,47.54,5.91,5.91,24.27,16.55,4.34,0.71,0.12,0.057,2.76,3.94,20100827,7.93,1.34,0.64,10.25,37.14,10.45,23792.0
300517,海波重科,建筑工程,湖北,74.84,0.61,1.07,14.99,11.75,2.31,3.42,3.21,0.052000000000000005,6.82,2.29,20160719,2.62,2.45,-56.76,-59.42,17.27,8.44,9612.0
300244,迪安诊断,医疗保健,浙江,602.36,4.54,6.2,108.01,67.53,9.41,16.03,2.58,0.011000000000000001,6.43,4.02,20110719,17.21,2.77,-16.5,-90.84,28.98,0.43,31810.0
603885,吉祥航空,空运,上海,0.0,17.97,19.66,317.2,50.03,132.19,51.13,2.6,-0.25,5.23,1.82,20150527,46.38,2.36,-42.4,-222.73,-8.28,-20.65,47592.0
000932,华菱钢铁,普钢,湖南,5.51,42.22,61.29,862.27,362.22,417.48,106.26,1.73,0.185,4.79,0.85,19990803,116.22,1.9,-9.63,-4.52,15.74,4.8,89168.0
600061,国投资本,证券,上海,20.38,41.74,42.27,1992.92,1628.53,2.92,206.93,4.9,0.15,9.38,1.31,19970519,112.43,2.66,-73.6,-47.8,-1165.25,792.58,57205.0
002510,天汽模,汽车配件,天津,0.0,7.94,9.2,60.6,31.66,9.72,7.38,0.8,-0.107,2.89,1.65,20101125,9.11,0.99,-60.27,-507.3,2.57,-64.0,106823.0
002721,金一文化,服饰,北京,0.0,6.36,8.35,122.84,96.65,4.17,30.49,3.65,-0.077,5.45,0.75,20140127,6.47,0.78,-65.21,-250.96,15.45,-6.32,37615.0
601018,宁波港,港口,浙江,19.55,131.73,131.73,753.5,174.48,303.5,86.1,0.65,0.044000000000000004,3.14,1.09,20100928,163.83,1.24,-29.06,-25.32,30.78,14.84,203171.0
600439,瑞贝卡,服饰,河南,52.88,11.32,11.32,50.34,40.44,5.33,2.49,0.22,0.013000000000000001,2.53,1.08,20030710,15.96,1.41,-42.39,-70.8,34.25,5.56,54403.0
300271,华宇软件,软件服务,北京,0.0,6.67,8.09,70.05,41.45,2.53,29.45,3.64,-0.031,7.31,3.73,20111026,21.74,2.69,-47.87,-141.77,38.58,-10.0,16947.0
002011,盾安环境,工程机械,浙江,0.0,9.14,9.17,81.72,54.18,11.46,21.17,2.31,-0.017,2.57,1.59,20040705,-8.62,-0.94,-46.89,-130.04,17.81,-1.32,67724.0
300122,智飞生物,生物制药,重庆,63.05,8.76,16.0,136.44,107.19,10.46,2.08,0.13,0.32299999999999995,3.91,20.79,20100928,39.9,2.49,14.87,2.85,37.09,19.6,31700.0
601636,旗滨集团,玻璃,湖南,22.93,26.6,26.87,143.3,37.86,86.29,19.67,0.73,0.06,3.13,1.75,20110812,34.08,1.27,-29.22,-23.39,34.09,12.36,54635.0
600928,西安银行,银行,陕西,7.91,11.56,44.44,2811.17,0.0,3.78,36.94,0.83,0.17300000000000001,5.5,1.0,20190301,107.62,2.42,3.55,10.1,0.0,43.81,94217.0
300333,兆日科技,元器件,深圳,0.0,3.31,3.36,8.68,4.94,1.06,3.88,1.15,-0.017,2.5,3.57,20120628,0.8,0.24,-38.21,-242.16,52.43,-16.97,44117.0
601086,国芳集团,百货,甘肃,63.27,1.66,6.66,26.17,9.22,9.25,3.26,0.49,0.019,2.69,1.78,20170929,4.64,0.7,-74.41,-70.83,47.9,6.2,31867.0
600444,国机通用,塑料,安徽,65.37,1.46,1.46,9.36,8.12,0.77,3.29,2.25,0.037000000000000005,4.05,2.37,20040219,0.82,0.56,4.49,-49.82,12.19,3.81,7655.0
300720,海川智能,电器仪表,广东,53.18,0.42,1.08,5.29,4.02,0.89,1.51,1.39,0.068,4.5,3.2,20171106,1.96,1.81,-4.22,30.03,53.91,24.14,8063.0
002338,奥普光电,电器仪表,吉林,80.07,2.4,2.4,10.51,7.43,1.73,2.5,1.04,0.047,3.58,4.21,20100115,3.05,1.27,-4.99,19.22,35.9,14.92,18681.0
000042,中洲控股,全国地产,深圳,0.0,6.62,6.65,459.23,403.16,10.94,25.16,3.78,-0.113,11.26,0.85,19940921,36.72,5.52,-51.88,-132.28,21.4,-10.99,15586.0
000929,兰州黄河,啤酒,甘肃,0.0,1.86,1.86,13.1,10.02,2.03,1.93,1.04,-0.107,3.56,1.74,19990623,2.59,1.39,-48.64,-178.39,20.58,-32.75,15288.0
300002,神州泰岳,软件服务,北京,186.88,16.3,19.61,52.57,19.91,3.85,5.14,0.26,0.006999999999999999,1.81,3.06,20091030,9.42,0.48,83.59,113.7,62.64,2.62,57857.0
300795,米奥会展,综合类,浙江,0.0,0.25,1.0,6.46,5.9,0.19,3.0,3.0,-0.207,4.81,4.45,20191022,0.49,0.49,0.0,0.0,37.72,-171.02,11935.0
300321,同大股份,塑料,山东,69.63,0.83,0.89,7.75,4.32,2.35,2.38,2.68,0.059000000000000004,7.38,2.24,20120523,2.89,3.26,3.79,2.96,18.15,5.84,6623.0
603322,超讯通信,通信设备,广东,0.0,1.57,1.57,22.04,18.04,0.56,1.77,1.13,-0.028999999999999998,2.41,7.75,20160728,0.46,0.29,-12.11,79.83,18.76,-1.81,20904.0
603528,多伦科技,软件服务,江苏,0.0,6.22,6.27,21.25,14.97,2.09,2.01,0.32,-0.045,2.51,3.31,20160503,6.15,0.98,-78.59,-166.69,44.4,-82.3,31860.0
002491,通鼎互联,通信设备,江苏,0.0,11.77,12.62,82.85,45.35,12.56,13.68,1.08,-0.042,2.25,2.45,20101021,0.89,0.07,-4.12,-325.54,17.74,-6.46,94236.0
300424,航新科技,航空,广东,5186.43,1.92,2.4,23.72,13.22,3.23,2.21,0.92,0.001,4.33,3.36,20150422,5.31,2.21,25.81,-44.17,18.7,0.06,19776.0
300038,数知科技,互联网,北京,57.26,8.06,11.72,147.39,66.74,8.52,79.66,6.8,0.036000000000000004,9.42,0.88,20100108,19.12,1.63,-30.74,-72.96,24.67,4.64,52932.0
300437,清水源,化工原料,河南,27.97,1.34,2.18,47.09,27.26,3.67,6.42,2.94,0.09300000000000001,6.92,1.5,20150423,5.88,2.69,-28.3,-37.73,26.81,7.47,12868.0
600306,*ST商城,百货,辽宁,0.0,1.77,1.78,13.86,0.88,9.73,2.04,1.15,-0.127,-0.6,-6.92,20001226,-5.08,-2.85,-54.05,-16.4,21.71,-16.84,11474.0
600884,杉杉股份,综合类,浙江,0.0,11.23,11.23,244.01,99.96,48.87,40.99,3.65,-0.075,9.91,1.12,19960130,47.66,4.25,-39.85,-336.47,18.0,-6.85,72984.0
002191,劲嘉股份,广告包装,深圳,15.38,12.73,14.65,88.2,37.15,16.85,14.42,0.98,0.147,4.87,1.85,20071205,37.21,2.54,-10.12,-17.09,41.83,23.67,75307.0
300502,新易盛,通信设备,四川,78.87,1.71,2.36,17.66,12.31,3.63,3.84,1.63,0.23800000000000002,5.88,12.76,20160303,7.23,3.06,20.61,73.45,35.25,20.82,27203.0
300286,安科瑞,电器仪表,上海,31.54,1.71,2.15,10.58,7.31,1.89,1.23,0.57,0.08800000000000001,3.39,3.28,20120113,4.45,2.07,1.59,-3.52,46.34,16.78,9057.0
601860,紫金银行,银行,江苏,11.85,17.35,36.61,2054.3,0.0,14.23,29.77,0.81,0.08800000000000001,3.88,1.08,20190103,26.07,0.71,10.32,10.71,0.0,24.2,94288.0
300033,同花顺,软件服务,浙江,127.7,2.69,5.38,53.5,47.27,4.31,3.57,0.66,0.23600000000000002,6.82,17.66,20091225,23.88,4.44,34.12,26.35,84.16,32.99,64201.0
000712,锦龙股份,证券,广东,61.39,7.96,8.96,253.45,0.0,1.02,7.08,0.79,0.051,3.81,3.29,19970415,15.65,1.75,-15.86,-48.5,19.15,10.46,53991.0
000613,大东海A,旅游服务,海南,0.0,2.66,3.64,0.84,0.1,0.34,0.54,0.15,-0.006999999999999999,0.21,30.04,19970128,-3.42,-0.94,-63.1,-258.39,14.88,-72.62,29824.0
002119,康强电子,半导体,浙江,103.7,3.68,3.75,18.04,9.79,5.28,1.12,0.3,0.03,2.41,5.21,20070302,3.59,0.96,-12.85,-56.6,20.54,4.11,57786.0
600800,天津磁卡,综合类,天津,0.0,6.11,10.02,40.37,9.44,24.21,11.59,1.16,-0.14,1.77,2.76,19931206,-4.94,-0.49,-98.37,-222.16,-3.91,-927.34,59168.0
002047,宝鹰股份,装修装饰,深圳,94.75,12.63,13.41,100.73,96.96,0.5,16.99,1.27,0.013000000000000001,3.06,1.6,20050531,18.61,1.39,-37.42,-79.66,16.73,1.87,42265.0
600321,正源股份,其他建材,四川,0.0,15.11,15.11,41.76,17.48,20.61,10.21,0.68,-0.024,1.77,1.18,20010524,0.45,0.03,-78.61,-1252.08,-12.53,-42.33,60004.0
002917,金奥博,化工原料,深圳,85.83,0.54,1.81,10.95,8.31,1.79,2.76,1.53,0.043,3.98,3.71,20171208,2.25,1.24,5.57,5.08,37.67,11.22,15743.0
002665,首航高科,电气设备,北京,393.74,22.56,25.39,90.03,34.76,35.54,39.86,1.57,0.002,2.6,1.08,20120327,1.87,0.07,-32.7,-82.57,10.79,6.48,81290.0
002298,中电兴发,软件服务,安徽,37.09,5.28,6.92,70.56,40.69,5.44,28.24,4.08,0.057,6.38,1.32,20090929,9.94,1.44,-7.87,41.85,36.07,7.94,49984.0
300592,华凯创意,软件服务,湖南,0.0,0.95,1.22,10.16,7.66,0.48,1.7,1.39,-0.07400000000000001,4.12,2.56,20170120,2.06,1.68,-42.91,-21.11,8.88,-50.66,11363.0
300131,英唐智控,元器件,深圳,0.0,7.88,10.7,55.02,42.57,0.85,5.21,0.49,-0.037000000000000005,1.08,4.55,20101019,-4.83,-0.45,-23.18,-186.45,5.01,-1.99,48552.0
300076,GQY视讯,IT设备,浙江,113.4,3.81,4.24,11.01,9.34,0.66,5.08,1.2,0.011000000000000001,2.41,2.04,20100430,0.59,0.14,22.29,155.21,43.59,19.46,25994.0
300405,科隆股份,化工原料,辽宁,0.0,1.31,2.22,16.37,11.11,3.44,4.26,1.92,-0.055,3.61,1.56,20141030,1.15,0.52,-40.99,-251.79,16.8,-10.49,12597.0
002306,ST云网,酒店餐饮,北京,1105.87,7.93,8.0,0.76,0.45,0.09,3.46,0.43,0.001,0.01,283.07,20091111,-11.71,-1.46,21.35,110.46,56.74,2.73,37464.0
603129,春风动力,摩托车,浙江,24.14,0.66,1.34,24.93,18.45,2.54,6.08,4.52,0.44,7.81,5.32,20170818,4.22,3.14,3.21,169.7,32.56,9.29,6914.0
002633,申科股份,机械基件,浙江,0.0,1.49,1.5,6.34,3.33,2.15,3.05,2.03,-0.051,3.26,2.38,20111122,0.16,0.11,8.44,-508.26,23.7,-28.55,8296.0
